CustomerID,Age,Gender,MaritalStatus,Income,Savings,CreditScore,LoanAmount,LoanStatus,AccountType,YearsWithBank,Churn
C1470,45.0,male,married,60000.0,15000.0,600.0,40000.0,rejected,checking,5.0,no
C1471,25.0,female,married,40000.0,20000.0,650.0,50000.0,rejected,savings,5.0,no
C1472,45.0,male,single,80000.0,50000.0,700.0,40000.0,rejected,checking,2.0,yes
C1473,45.0,Male,married,80000.0,20000.0,700.0,20000.0,defaulted,checking,20.0,no
C1474,45.0,male,single,60000.0,25000.0,,40000.0,approved,savings,2.0,no
C1475,25.0,Male,married,40000.0,5000.0,700.0,50000.0,approved,investment,2.0,yes
C1476,35.0,female,single,60000.0,10000.0,750.0,30000.0,rejected,checking,,no
C1477,25.0,FEMALE,single,40000.0,10000.0,650.0,,approved,savings,20.0,yes
C1478,35.0,FEMALE,married,80000.0,10000.0,700.0,30000.0,approved,investment,10.0,no
C1479,25.0,FEMALE,married,60000.0,25000.0,650.0,20000.0,rejected,joint,,no
C1480,45.0,FEMALE,widowed,80000.0,100000.0,700.0,30000.0,approved,joint,5.0,no
C1481,55.0,Male,divorced,40000.0,20000.0,,40000.0,approved,checking,10.0,no
C1482,35.0,Male,married,60000.0,15000.0,600.0,40000.0,approved,savings,5.0,no
C1483,35.0,male,widowed,60000.0,10000.0,600.0,40000.0,approved,savings,10.0,no
C1484,45.0,male,single,60000.0,100000.0,650.0,50000.0,rejected,investment,5.0,no
C1485,35.0,Male,single,,50000.0,650.0,30000.0,rejected,savings,5.0,no
C1486,35.0,male,single,60000.0,,,40000.0,defaulted,savings,2.0,no
C1487,45.0,FEMALE,single,60000.0,15000.0,700.0,20000.0,approved,savings,10.0,no
C1488,25.0,FEMALE,widowed,60000.0,100000.0,600.0,30000.0,approved,checking,1.0,no
C1489,35.0,Male,widowed,100000.0,15000.0,750.0,30000.0,approved,savings,2.0,no
C1490,35.0,female,single,80000.0,20000.0,800.0,20000.0,approved,savings,5.0,yes
C1491,45.0,female,married,40000.0,20000.0,700.0,40000.0,rejected,checking,5.0,no
C1492,45.0,male,married,80000.0,50000.0,,20000.0,rejected,investment,5.0,no
C1493,45.0,Male,married,60000.0,20000.0,700.0,20000.0,approved,savings,10.0,no
C1494,35.0,male,married,60000.0,10000.0,650.0,20000.0,approved,savings,10.0,no
C1495,25.0,female,widowed,80000.0,50000.0,600.0,20000.0,approved,savings,,no
C1496,45.0,female,single,60000.0,15000.0,700.0,20000.0,rejected,checking,,no
C1497,55.0,male,single,80000.0,20000.0,650.0,50000.0,rejected,checking,20.0,yes
C1498,45.0,Male,married,100000.0,,600.0,40000.0,approved,joint,10.0,yes
C1499,35.0,female,divorced,60000.0,20000.0,650.0,30000.0,approved,savings,10.0,no
C1500,45.0,male,single,60000.0,,800.0,30000.0,approved,savings,1.0,no
C1501,45.0,FEMALE,single,,15000.0,750.0,30000.0,rejected,joint,1.0,no
C1502,,Male,married,60000.0,15000.0,600.0,30000.0,approved,savings,10.0,yes
C1503,,Male,widowed,,25000.0,700.0,40000.0,rejected,investment,1.0,yes
C1504,55.0,FEMALE,married,60000.0,5000.0,700.0,20000.0,approved,investment,5.0,no
C1505,45.0,male,married,60000.0,10000.0,700.0,50000.0,approved,savings,10.0,no
C1506,35.0,female,single,40000.0,10000.0,600.0,30000.0,approved,savings,5.0,no
C1507,35.0,male,single,80000.0,50000.0,800.0,40000.0,approved,savings,10.0,no
C1508,35.0,Male,widowed,60000.0,10000.0,800.0,40000.0,rejected,savings,2.0,yes
C1509,,Male,single,80000.0,100000.0,750.0,30000.0,approved,checking,5.0,no
C1510,45.0,female,widowed,40000.0,20000.0,,30000.0,rejected,checking,5.0,no
C1511,25.0,female,divorced,40000.0,10000.0,600.0,20000.0,rejected,investment,5.0,no
C1512,45.0,FEMALE,married,40000.0,15000.0,650.0,30000.0,rejected,investment,5.0,yes
C1513,35.0,Male,single,40000.0,20000.0,650.0,20000.0,approved,investment,5.0,no
C1514,45.0,FEMALE,married,40000.0,,750.0,20000.0,rejected,checking,10.0,no
C1515,55.0,male,widowed,80000.0,20000.0,700.0,30000.0,approved,investment,1.0,no
C1516,35.0,male,single,60000.0,10000.0,800.0,30000.0,rejected,savings,2.0,no
C1517,25.0,male,single,,10000.0,750.0,40000.0,rejected,investment,5.0,no
C1518,,Male,widowed,80000.0,25000.0,650.0,50000.0,approved,savings,5.0,no
C1519,35.0,female,single,60000.0,15000.0,750.0,30000.0,approved,checking,1.0,no
C1520,25.0,Male,widowed,60000.0,20000.0,,30000.0,defaulted,savings,10.0,no
C1521,45.0,male,married,,100000.0,650.0,30000.0,approved,checking,10.0,no
C1522,45.0,female,divorced,60000.0,15000.0,650.0,40000.0,approved,savings,1.0,yes
C1523,55.0,female,married,60000.0,20000.0,800.0,40000.0,approved,savings,5.0,no
C1524,,FEMALE,divorced,60000.0,5000.0,750.0,30000.0,approved,checking,20.0,no
C1525,35.0,male,single,80000.0,20000.0,600.0,30000.0,approved,joint,5.0,yes
C1526,25.0,FEMALE,single,60000.0,15000.0,750.0,30000.0,approved,savings,2.0,yes
C1527,25.0,Male,divorced,60000.0,20000.0,750.0,40000.0,rejected,checking,2.0,no
C1528,45.0,Male,single,60000.0,10000.0,600.0,50000.0,rejected,savings,2.0,no
C1529,35.0,Male,single,60000.0,10000.0,800.0,40000.0,rejected,savings,10.0,yes
C1530,35.0,male,single,60000.0,15000.0,600.0,30000.0,approved,savings,2.0,no
C1531,35.0,male,single,60000.0,20000.0,700.0,30000.0,approved,investment,20.0,yes
C1532,35.0,FEMALE,married,100000.0,50000.0,,40000.0,approved,savings,2.0,yes
C1533,25.0,FEMALE,single,100000.0,50000.0,650.0,30000.0,approved,checking,20.0,no
C1534,55.0,FEMALE,divorced,60000.0,50000.0,700.0,20000.0,rejected,savings,2.0,no
C1535,35.0,female,single,100000.0,25000.0,800.0,30000.0,approved,savings,,no
C1536,45.0,female,widowed,60000.0,15000.0,600.0,40000.0,defaulted,checking,1.0,no
C1537,35.0,FEMALE,single,80000.0,,750.0,20000.0,approved,savings,5.0,no
C1538,35.0,FEMALE,widowed,60000.0,20000.0,700.0,20000.0,approved,checking,5.0,no
C1539,35.0,FEMALE,divorced,100000.0,10000.0,700.0,20000.0,rejected,savings,2.0,no
C1540,25.0,male,widowed,60000.0,20000.0,600.0,50000.0,approved,savings,5.0,no
C1541,,Male,married,100000.0,25000.0,750.0,30000.0,approved,investment,2.0,yes
C1542,45.0,female,single,80000.0,10000.0,600.0,40000.0,defaulted,investment,20.0,no
C1543,35.0,Male,single,80000.0,25000.0,650.0,20000.0,approved,investment,5.0,no
C1544,55.0,FEMALE,divorced,60000.0,5000.0,600.0,40000.0,approved,savings,5.0,yes
C1545,35.0,male,single,40000.0,10000.0,650.0,20000.0,approved,checking,5.0,no
C1546,45.0,male,widowed,40000.0,15000.0,800.0,50000.0,rejected,investment,,no
C1547,55.0,FEMALE,single,40000.0,20000.0,750.0,40000.0,approved,investment,2.0,no
C1548,35.0,female,single,60000.0,15000.0,800.0,30000.0,approved,savings,2.0,no
C1549,25.0,Male,married,60000.0,,700.0,20000.0,approved,savings,5.0,no
C1550,35.0,Male,single,100000.0,15000.0,600.0,30000.0,rejected,savings,10.0,no
C1551,35.0,male,married,60000.0,,,30000.0,approved,savings,2.0,no
C1552,,male,married,80000.0,10000.0,600.0,20000.0,rejected,joint,1.0,no
C1553,55.0,male,single,80000.0,10000.0,600.0,20000.0,rejected,checking,20.0,no
C1554,25.0,female,single,80000.0,20000.0,600.0,20000.0,defaulted,investment,1.0,no
C1555,25.0,FEMALE,married,60000.0,10000.0,650.0,20000.0,approved,investment,,no
C1556,55.0,female,married,60000.0,10000.0,800.0,50000.0,approved,savings,2.0,yes
C1557,45.0,male,married,,10000.0,650.0,50000.0,rejected,savings,2.0,no
C1558,35.0,FEMALE,married,80000.0,50000.0,750.0,40000.0,approved,savings,5.0,no
C1559,,male,married,80000.0,15000.0,750.0,40000.0,approved,savings,5.0,yes
C1560,25.0,female,married,60000.0,5000.0,800.0,30000.0,approved,savings,5.0,yes
C1561,55.0,Male,married,60000.0,15000.0,750.0,40000.0,approved,joint,20.0,no
C1562,35.0,female,single,40000.0,10000.0,650.0,30000.0,rejected,checking,5.0,no
C1563,35.0,FEMALE,married,80000.0,10000.0,800.0,20000.0,approved,checking,10.0,no
C1564,,female,single,80000.0,15000.0,700.0,30000.0,approved,joint,10.0,no
C1565,55.0,Male,single,80000.0,15000.0,700.0,50000.0,approved,savings,,yes
C1566,45.0,female,married,40000.0,20000.0,600.0,40000.0,rejected,checking,10.0,no
C1567,45.0,male,single,100000.0,10000.0,650.0,40000.0,rejected,savings,5.0,no
C1568,55.0,female,single,100000.0,25000.0,800.0,40000.0,approved,checking,10.0,yes
C1569,35.0,female,married,40000.0,15000.0,750.0,30000.0,approved,checking,5.0,yes
C1570,25.0,male,single,40000.0,20000.0,700.0,40000.0,approved,investment,5.0,no
C1571,25.0,FEMALE,single,80000.0,25000.0,800.0,20000.0,defaulted,investment,10.0,yes
C1572,45.0,FEMALE,single,40000.0,20000.0,650.0,30000.0,rejected,savings,10.0,no
C1573,35.0,Male,widowed,60000.0,15000.0,700.0,30000.0,approved,savings,5.0,no
C1574,35.0,female,widowed,80000.0,5000.0,750.0,50000.0,rejected,checking,1.0,no
C1575,35.0,female,single,60000.0,5000.0,600.0,20000.0,approved,joint,,yes
C1576,25.0,FEMALE,married,60000.0,25000.0,750.0,,approved,savings,5.0,no
C1577,45.0,female,married,60000.0,15000.0,650.0,20000.0,approved,investment,2.0,no
C1578,45.0,FEMALE,single,60000.0,100000.0,750.0,20000.0,approved,savings,5.0,no
C1579,25.0,Male,married,100000.0,10000.0,800.0,20000.0,rejected,checking,5.0,no
C1580,35.0,male,single,100000.0,25000.0,800.0,30000.0,approved,checking,5.0,yes
C1581,25.0,Male,married,40000.0,20000.0,800.0,20000.0,rejected,checking,2.0,no
C1582,45.0,Male,widowed,60000.0,,650.0,20000.0,approved,savings,10.0,no
C1583,45.0,male,widowed,60000.0,20000.0,700.0,20000.0,rejected,investment,2.0,no
C1584,35.0,Male,widowed,80000.0,10000.0,700.0,30000.0,approved,savings,2.0,no
C1585,45.0,male,single,40000.0,15000.0,700.0,50000.0,rejected,savings,10.0,no
C1586,35.0,male,married,60000.0,15000.0,,20000.0,approved,investment,20.0,no
C1587,25.0,female,single,60000.0,5000.0,600.0,30000.0,approved,savings,,yes
C1588,45.0,FEMALE,married,60000.0,15000.0,800.0,20000.0,rejected,checking,1.0,no
C1589,,Male,single,80000.0,25000.0,650.0,30000.0,approved,checking,,no
C1590,55.0,female,divorced,60000.0,15000.0,600.0,30000.0,approved,investment,10.0,no
C1591,35.0,female,widowed,40000.0,15000.0,800.0,30000.0,approved,investment,2.0,no
C1592,35.0,male,married,60000.0,10000.0,700.0,20000.0,approved,checking,10.0,no
C1593,25.0,Male,divorced,60000.0,50000.0,750.0,30000.0,rejected,investment,5.0,no
C1594,25.0,FEMALE,married,40000.0,5000.0,700.0,20000.0,approved,investment,2.0,yes
C1595,45.0,female,divorced,80000.0,5000.0,750.0,30000.0,rejected,savings,1.0,no
C1596,55.0,male,single,60000.0,20000.0,600.0,30000.0,rejected,checking,2.0,no
C1597,25.0,female,married,80000.0,10000.0,700.0,,defaulted,savings,10.0,no
C1598,55.0,male,married,40000.0,10000.0,650.0,40000.0,approved,investment,5.0,no
C1599,35.0,male,married,60000.0,50000.0,600.0,30000.0,approved,investment,20.0,yes
C1600,45.0,male,single,80000.0,10000.0,600.0,40000.0,approved,savings,1.0,no
C1601,35.0,Male,single,60000.0,5000.0,700.0,20000.0,approved,checking,5.0,no
C1602,35.0,male,married,60000.0,100000.0,800.0,40000.0,rejected,investment,2.0,no
C1603,45.0,male,married,40000.0,5000.0,650.0,30000.0,approved,checking,1.0,no
C1604,35.0,female,single,80000.0,100000.0,700.0,20000.0,rejected,joint,5.0,no
C1605,25.0,male,married,40000.0,10000.0,800.0,40000.0,approved,investment,5.0,no
C1606,25.0,female,single,40000.0,25000.0,650.0,20000.0,approved,checking,20.0,no
C1607,45.0,Male,divorced,80000.0,15000.0,750.0,50000.0,approved,savings,5.0,no
C1608,25.0,Male,single,80000.0,5000.0,800.0,30000.0,rejected,investment,1.0,no
C1609,35.0,female,divorced,60000.0,25000.0,750.0,20000.0,approved,checking,5.0,yes
C1610,25.0,female,single,100000.0,5000.0,600.0,30000.0,rejected,savings,2.0,no
C1611,45.0,female,single,40000.0,5000.0,750.0,50000.0,rejected,investment,10.0,no
C1612,25.0,female,married,80000.0,100000.0,700.0,50000.0,rejected,savings,1.0,no
C1613,45.0,male,married,80000.0,10000.0,750.0,,approved,savings,10.0,no
C1614,25.0,female,married,40000.0,100000.0,600.0,30000.0,approved,savings,10.0,no
C1615,35.0,FEMALE,divorced,80000.0,5000.0,700.0,30000.0,approved,checking,2.0,yes
C1616,45.0,male,single,100000.0,20000.0,700.0,30000.0,approved,savings,10.0,yes
C1617,25.0,Male,single,40000.0,10000.0,600.0,30000.0,approved,checking,5.0,yes
C1618,45.0,female,widowed,100000.0,20000.0,600.0,20000.0,approved,savings,2.0,yes
C1619,35.0,male,married,80000.0,25000.0,700.0,50000.0,approved,checking,2.0,no
C1620,35.0,male,married,80000.0,25000.0,600.0,20000.0,approved,savings,20.0,yes
C1621,25.0,FEMALE,widowed,40000.0,100000.0,750.0,40000.0,approved,joint,10.0,no
C1622,45.0,Male,single,80000.0,20000.0,750.0,30000.0,rejected,investment,10.0,no
C1623,25.0,Male,married,80000.0,50000.0,600.0,40000.0,rejected,checking,1.0,no
C1624,55.0,female,widowed,100000.0,15000.0,750.0,40000.0,rejected,savings,1.0,no
C1625,35.0,Male,single,40000.0,10000.0,650.0,20000.0,rejected,savings,10.0,no
C1626,,male,widowed,100000.0,10000.0,800.0,40000.0,defaulted,investment,1.0,no
C1627,25.0,FEMALE,single,100000.0,50000.0,750.0,40000.0,rejected,investment,2.0,yes
C1628,45.0,female,married,40000.0,15000.0,650.0,30000.0,rejected,savings,5.0,yes
C1629,55.0,male,single,100000.0,20000.0,600.0,30000.0,rejected,savings,20.0,no
C1630,25.0,Male,single,40000.0,5000.0,750.0,30000.0,approved,savings,1.0,no
C1631,35.0,female,married,80000.0,5000.0,700.0,20000.0,approved,investment,5.0,yes
C1632,25.0,Male,married,60000.0,15000.0,750.0,20000.0,rejected,investment,10.0,no
C1633,45.0,male,married,80000.0,25000.0,650.0,40000.0,approved,savings,2.0,no
C1634,35.0,male,married,100000.0,20000.0,650.0,50000.0,approved,checking,2.0,no
C1635,55.0,Male,married,100000.0,10000.0,600.0,20000.0,rejected,savings,10.0,no
C1636,25.0,FEMALE,single,80000.0,100000.0,700.0,30000.0,approved,savings,5.0,no
C1637,55.0,Male,married,100000.0,15000.0,650.0,20000.0,rejected,investment,2.0,no
C1638,45.0,female,widowed,60000.0,15000.0,700.0,20000.0,approved,savings,5.0,yes
C1639,25.0,FEMALE,single,80000.0,10000.0,650.0,40000.0,defaulted,savings,5.0,no
C1640,25.0,male,single,80000.0,20000.0,600.0,40000.0,approved,checking,10.0,no
C1641,35.0,female,married,40000.0,10000.0,,,defaulted,savings,5.0,yes
C1642,35.0,female,married,100000.0,20000.0,800.0,40000.0,rejected,investment,10.0,no
C1643,35.0,male,married,60000.0,100000.0,750.0,40000.0,approved,investment,,no
C1644,,female,married,80000.0,,,40000.0,approved,checking,10.0,yes
C1645,35.0,Male,single,40000.0,10000.0,750.0,20000.0,approved,checking,20.0,no
C1646,,male,widowed,80000.0,,600.0,40000.0,defaulted,checking,10.0,yes
C1647,35.0,female,married,40000.0,100000.0,650.0,20000.0,approved,investment,2.0,no
C1648,55.0,FEMALE,married,60000.0,10000.0,600.0,40000.0,approved,checking,5.0,no
C1649,,female,single,60000.0,5000.0,650.0,20000.0,approved,checking,2.0,no
C1650,,male,married,40000.0,100000.0,800.0,50000.0,approved,joint,2.0,yes
C1651,45.0,Male,single,80000.0,20000.0,650.0,30000.0,approved,savings,,yes
C1652,35.0,female,married,80000.0,15000.0,800.0,40000.0,approved,checking,,no
C1653,55.0,FEMALE,divorced,80000.0,5000.0,750.0,50000.0,approved,savings,20.0,yes
C1654,55.0,female,widowed,60000.0,20000.0,650.0,50000.0,approved,savings,5.0,no
C1655,35.0,female,single,80000.0,25000.0,750.0,30000.0,rejected,investment,5.0,yes
C1656,35.0,male,single,60000.0,10000.0,800.0,,rejected,investment,20.0,yes
C1657,25.0,FEMALE,single,40000.0,20000.0,600.0,50000.0,approved,checking,5.0,no
C1658,35.0,male,single,40000.0,25000.0,600.0,40000.0,approved,savings,10.0,no
C1659,35.0,female,divorced,,100000.0,750.0,20000.0,rejected,savings,5.0,yes
C1660,35.0,female,single,60000.0,15000.0,700.0,50000.0,approved,savings,5.0,no
C1661,35.0,female,married,80000.0,5000.0,600.0,40000.0,approved,investment,2.0,yes
C1662,25.0,female,single,80000.0,25000.0,750.0,40000.0,approved,checking,20.0,no
C1663,25.0,FEMALE,married,60000.0,20000.0,600.0,30000.0,approved,checking,,no
C1664,45.0,Male,married,40000.0,15000.0,600.0,30000.0,approved,investment,2.0,no
C1665,45.0,female,single,80000.0,15000.0,750.0,20000.0,rejected,savings,,no
C1666,35.0,Male,single,40000.0,10000.0,750.0,50000.0,approved,savings,5.0,yes
C1667,25.0,FEMALE,single,100000.0,25000.0,650.0,50000.0,rejected,savings,10.0,no
C1668,45.0,Male,single,60000.0,15000.0,650.0,40000.0,defaulted,savings,2.0,no
C1669,55.0,Male,single,80000.0,20000.0,700.0,20000.0,rejected,checking,2.0,no
C1670,45.0,Male,widowed,60000.0,50000.0,650.0,30000.0,defaulted,investment,10.0,yes
C1671,45.0,Male,single,80000.0,20000.0,750.0,20000.0,rejected,savings,5.0,no
C1672,45.0,Male,married,60000.0,5000.0,650.0,30000.0,rejected,checking,20.0,yes
C1673,35.0,male,single,,15000.0,800.0,50000.0,rejected,savings,1.0,yes
C1674,35.0,female,married,40000.0,15000.0,700.0,20000.0,rejected,joint,2.0,no
C1675,35.0,male,widowed,100000.0,,600.0,30000.0,rejected,savings,1.0,no
C1676,25.0,Male,widowed,40000.0,10000.0,650.0,40000.0,approved,investment,5.0,no
C1677,45.0,Male,married,80000.0,10000.0,700.0,30000.0,rejected,savings,,no
C1678,25.0,female,married,40000.0,10000.0,650.0,50000.0,approved,checking,5.0,yes
C1679,45.0,male,divorced,80000.0,15000.0,700.0,20000.0,approved,checking,,no
C1680,45.0,male,single,100000.0,10000.0,800.0,40000.0,defaulted,savings,,no
C1681,35.0,female,married,40000.0,15000.0,700.0,40000.0,approved,joint,5.0,no
C1682,25.0,Male,married,80000.0,10000.0,700.0,40000.0,rejected,savings,1.0,yes
C1683,25.0,female,married,60000.0,10000.0,650.0,30000.0,approved,checking,1.0,no
C1684,55.0,female,married,60000.0,20000.0,700.0,50000.0,approved,savings,5.0,yes
C1685,45.0,Male,widowed,,15000.0,800.0,50000.0,approved,savings,5.0,yes
C1686,35.0,male,married,100000.0,25000.0,800.0,20000.0,approved,savings,5.0,yes
C1687,25.0,FEMALE,single,40000.0,100000.0,800.0,20000.0,rejected,savings,20.0,no
C1688,45.0,Male,single,60000.0,15000.0,800.0,30000.0,approved,savings,20.0,yes
C1689,35.0,Male,single,80000.0,20000.0,800.0,,approved,checking,1.0,no
C1690,45.0,female,single,40000.0,20000.0,800.0,20000.0,approved,savings,20.0,yes
C1691,25.0,Male,divorced,40000.0,15000.0,750.0,20000.0,approved,savings,20.0,no
C1692,35.0,female,single,60000.0,100000.0,600.0,50000.0,approved,checking,20.0,yes
C1693,35.0,FEMALE,single,80000.0,20000.0,750.0,,approved,savings,,no
C1694,35.0,Male,divorced,40000.0,15000.0,650.0,20000.0,rejected,savings,2.0,no
C1695,55.0,FEMALE,widowed,40000.0,20000.0,600.0,50000.0,approved,savings,2.0,no
C1696,45.0,female,married,60000.0,15000.0,800.0,20000.0,approved,savings,20.0,no
C1697,35.0,FEMALE,married,100000.0,15000.0,600.0,30000.0,approved,joint,10.0,no
C1698,45.0,female,married,40000.0,50000.0,750.0,30000.0,approved,joint,1.0,no
C1699,35.0,male,married,80000.0,15000.0,600.0,40000.0,approved,savings,,yes
C1700,45.0,male,single,100000.0,25000.0,600.0,40000.0,defaulted,checking,5.0,yes
C1701,25.0,Male,widowed,100000.0,25000.0,700.0,40000.0,approved,savings,20.0,no
C1702,25.0,Male,married,60000.0,15000.0,650.0,20000.0,approved,checking,2.0,yes
C1703,45.0,FEMALE,married,80000.0,100000.0,600.0,50000.0,defaulted,investment,10.0,no
C1704,45.0,male,single,100000.0,50000.0,600.0,40000.0,approved,savings,1.0,yes
C1705,25.0,female,divorced,40000.0,50000.0,600.0,40000.0,approved,savings,,no
C1706,,FEMALE,divorced,60000.0,5000.0,700.0,20000.0,approved,savings,5.0,yes
C1707,25.0,FEMALE,single,60000.0,20000.0,650.0,20000.0,rejected,investment,5.0,no
C1708,55.0,FEMALE,widowed,,15000.0,800.0,40000.0,rejected,investment,,no
C1709,35.0,FEMALE,single,60000.0,15000.0,750.0,30000.0,approved,investment,,yes
C1710,55.0,female,married,40000.0,20000.0,600.0,50000.0,approved,checking,2.0,no
C1711,35.0,Male,married,60000.0,10000.0,650.0,20000.0,approved,checking,5.0,no
C1712,45.0,male,married,80000.0,20000.0,650.0,50000.0,approved,investment,5.0,no
C1713,25.0,FEMALE,single,60000.0,10000.0,650.0,30000.0,approved,savings,10.0,yes
C1714,25.0,male,married,80000.0,20000.0,700.0,40000.0,approved,investment,2.0,no
C1715,55.0,Male,married,60000.0,10000.0,750.0,50000.0,rejected,investment,1.0,no
C1716,45.0,female,single,100000.0,20000.0,650.0,30000.0,approved,checking,5.0,no
C1717,25.0,female,single,80000.0,50000.0,600.0,50000.0,rejected,savings,2.0,yes
C1718,35.0,Male,single,80000.0,20000.0,700.0,20000.0,approved,joint,10.0,no
C1719,55.0,FEMALE,divorced,,15000.0,600.0,30000.0,approved,checking,2.0,no
C1720,55.0,male,single,60000.0,20000.0,600.0,40000.0,defaulted,investment,5.0,yes
C1721,45.0,male,single,60000.0,10000.0,,30000.0,approved,savings,20.0,yes
C1722,45.0,FEMALE,married,100000.0,5000.0,750.0,40000.0,rejected,savings,10.0,no
C1723,35.0,female,widowed,40000.0,20000.0,600.0,40000.0,rejected,investment,10.0,no
C1724,45.0,male,married,60000.0,10000.0,600.0,50000.0,rejected,investment,5.0,no
C1725,25.0,Male,widowed,60000.0,10000.0,650.0,50000.0,approved,savings,10.0,yes
C1726,25.0,female,divorced,60000.0,20000.0,800.0,30000.0,approved,savings,2.0,yes
C1727,45.0,male,single,40000.0,25000.0,650.0,40000.0,approved,checking,20.0,yes
C1728,55.0,FEMALE,single,100000.0,10000.0,800.0,30000.0,approved,savings,10.0,no
C1729,35.0,female,married,80000.0,15000.0,750.0,30000.0,defaulted,savings,5.0,no
C1730,25.0,Male,widowed,80000.0,15000.0,,30000.0,rejected,investment,,no
C1731,,female,divorced,80000.0,15000.0,650.0,40000.0,approved,savings,1.0,no
C1732,25.0,Male,single,40000.0,100000.0,750.0,20000.0,approved,savings,20.0,no
C1733,55.0,female,married,60000.0,15000.0,800.0,40000.0,rejected,investment,10.0,yes
C1734,35.0,FEMALE,single,80000.0,20000.0,800.0,20000.0,rejected,savings,2.0,yes
C1735,35.0,female,divorced,60000.0,15000.0,650.0,,approved,savings,2.0,yes
C1736,45.0,female,single,60000.0,5000.0,800.0,30000.0,approved,checking,2.0,no
C1737,55.0,male,single,40000.0,10000.0,800.0,40000.0,approved,investment,5.0,yes
C1738,45.0,FEMALE,married,60000.0,15000.0,650.0,40000.0,defaulted,checking,5.0,yes
C1739,55.0,FEMALE,divorced,80000.0,20000.0,750.0,30000.0,rejected,savings,20.0,yes
C1740,,male,widowed,40000.0,10000.0,750.0,40000.0,approved,investment,5.0,no
C1741,25.0,Male,married,60000.0,15000.0,,20000.0,rejected,savings,20.0,yes
C1742,45.0,male,single,60000.0,5000.0,,20000.0,approved,checking,5.0,no
C1743,25.0,FEMALE,single,60000.0,20000.0,750.0,40000.0,approved,savings,1.0,no
C1744,35.0,female,married,100000.0,10000.0,700.0,30000.0,rejected,checking,5.0,no
C1745,45.0,male,married,,25000.0,600.0,40000.0,defaulted,savings,10.0,no
C1746,45.0,male,single,60000.0,5000.0,600.0,40000.0,approved,checking,1.0,no
C1747,25.0,Male,married,80000.0,20000.0,650.0,30000.0,rejected,savings,5.0,yes
C1748,25.0,male,married,40000.0,25000.0,700.0,20000.0,approved,checking,5.0,yes
C1749,35.0,male,widowed,,15000.0,650.0,20000.0,approved,investment,10.0,no
C1750,35.0,female,married,60000.0,25000.0,600.0,50000.0,rejected,checking,10.0,no
C1751,25.0,male,married,100000.0,,650.0,40000.0,approved,joint,1.0,no
C1752,35.0,male,single,40000.0,5000.0,600.0,30000.0,approved,checking,,no
C1753,35.0,female,single,80000.0,15000.0,650.0,40000.0,rejected,savings,2.0,yes
C1754,25.0,male,married,80000.0,100000.0,600.0,30000.0,rejected,joint,,no
C1755,55.0,male,married,80000.0,20000.0,700.0,30000.0,approved,investment,20.0,no
C1756,45.0,Male,single,60000.0,,700.0,50000.0,approved,checking,10.0,no
C1757,45.0,FEMALE,married,80000.0,15000.0,600.0,40000.0,defaulted,savings,10.0,no
C1758,45.0,male,single,60000.0,15000.0,750.0,20000.0,rejected,investment,10.0,no
C1759,55.0,Male,married,60000.0,15000.0,600.0,50000.0,approved,investment,,no
C1760,35.0,male,married,60000.0,10000.0,800.0,50000.0,rejected,investment,5.0,no
C1761,35.0,FEMALE,married,60000.0,25000.0,750.0,40000.0,approved,joint,10.0,no
C1762,25.0,male,single,100000.0,5000.0,,40000.0,approved,savings,2.0,no
C1763,55.0,male,single,40000.0,20000.0,,30000.0,approved,savings,5.0,no
C1764,45.0,female,married,60000.0,20000.0,700.0,50000.0,approved,joint,5.0,yes
C1765,25.0,Male,single,100000.0,5000.0,700.0,50000.0,approved,investment,2.0,no
C1766,45.0,female,single,100000.0,25000.0,600.0,20000.0,approved,savings,5.0,no
C1767,45.0,Male,married,100000.0,5000.0,750.0,30000.0,rejected,checking,5.0,yes
C1768,45.0,male,single,60000.0,100000.0,650.0,,rejected,checking,1.0,yes
C1769,35.0,female,married,100000.0,15000.0,,20000.0,defaulted,checking,5.0,no
C1770,25.0,female,married,40000.0,100000.0,650.0,50000.0,approved,savings,2.0,no
C1771,45.0,Male,married,100000.0,10000.0,750.0,30000.0,approved,joint,5.0,no
C1772,25.0,Male,married,80000.0,10000.0,600.0,50000.0,approved,joint,,yes
C1773,35.0,FEMALE,married,40000.0,10000.0,700.0,40000.0,rejected,savings,,no
C1774,45.0,Male,married,60000.0,20000.0,700.0,30000.0,approved,savings,,no
C1775,35.0,FEMALE,married,80000.0,25000.0,800.0,40000.0,rejected,investment,5.0,yes
C1776,45.0,Male,widowed,40000.0,20000.0,800.0,30000.0,approved,investment,5.0,no
C1777,45.0,male,married,60000.0,25000.0,650.0,20000.0,approved,investment,2.0,no
C1778,55.0,Male,single,40000.0,,700.0,30000.0,rejected,investment,5.0,yes
C1779,55.0,Male,married,60000.0,10000.0,750.0,50000.0,defaulted,checking,2.0,yes
C1780,25.0,Male,single,100000.0,20000.0,700.0,40000.0,rejected,checking,5.0,no
C1781,,male,married,80000.0,25000.0,650.0,30000.0,approved,savings,2.0,no
C1782,55.0,Male,divorced,,10000.0,700.0,50000.0,approved,savings,5.0,no
C1783,55.0,Male,single,40000.0,25000.0,650.0,50000.0,rejected,savings,1.0,no
C1784,25.0,male,married,60000.0,10000.0,750.0,30000.0,approved,savings,2.0,no
C1785,55.0,female,single,80000.0,10000.0,,40000.0,defaulted,savings,5.0,no
